AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;CD_PROGRAMA_IES;NM_PROGRAMA_IES;CD_CURSO_PPG;NM_CURSO;NM_GRAU_CURSO;CD_CONCEITO_CURSO;AN_INICIO_PREVISTO;DS_SITUACAO_CURSO;DT_SITUACAO_CURSO;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA, TECNOLOGIA E GESTÃO;NÃO SE APLICA;45;INTERDISCIPLINAR;40005011;730;UEPG;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;PONTA GROSSA;40005011013P3;COMPUTAÇÃO APLICADA;40005011013M3;COMPUTAÇÃO APLICADA;MESTRADO;3;2010;EM FUNCIONAMENTO;15JUL2011:00:00:00;265512;198971
2024;ENGENHARIAS;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;CARUARU;25001019080P4;ENGENHARIA CIVIL E AMBIENTAL;25001019080M4;ENGENHARIA CIVIL E AMBIENTAL;MESTRADO;4;2010;EM FUNCIONAMENTO;26NOV2010:00:00:00;262075;197157
2024;CIÊNCIAS SOCIAIS APLICADAS;SERVIÇO SOCIAL;NÃO SE APLICA;NÃO SE APLICA;32;SERVIÇO SOCIAL;23001011;570;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;RN;NATAL;23001011027P0;SERVIÇO SOCIAL;23001011027D1;DOUTORADO EM SERVIÇO SOCIAL;DOUTORADO;4;2016;EM FUNCIONAMENTO;08JUN2016:00:00:00;257355;193624
2024;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA;NÃO SE APLICA;NÃO SE APLICA;1;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;32002017;8;UFV;UNIVERSIDADE FEDERAL DE VIÇOSA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;VIÇOSA;32002017035P5;MATEMÁTICA;32002017035M5;MATEMÁTICA;MESTRADO;3;2008;EM FUNCIONAMENTO;15APR2020:00:00:00;258637;194556
2024;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;40002012;9;UEL;UNIVERSIDADE ESTADUAL DE LONDRINA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;LONDRINA;40002012002P2;DIREITO NEGOCIAL;40002012002M2;DIREITO NEGOCIAL;MESTRADO;4;1978;EM FUNCIONAMENTO;18SEP2012:00:00:00;258192;194135
2024;CIÊNCIAS DA SAÚDE;MEDICINA;NÃO SE APLICA;NÃO SE APLICA;15;MEDICINA I;42006015;18;UCPEL;UNIVERSIDADE CATÓLICA DE PELOTAS;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;PELOTAS;42006015004P6;SAÚDE E COMPORTAMENTO;42006015004D7;SAÚDE E COMPORTAMENTO;DOUTORADO;5;2009;EM FUNCIONAMENTO;18SEP2012:00:00:00;259154;194985
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;29007003;18812;UFSB;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;BA;TEIXEIRA DE FREITAS;29007003006P2;SAÚDE, AMBIENTE E BIODIVERSIDADE;29007003006M2;PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE, AMBIENTE E BIODIVERSIDADE;MESTRADO;A;2021;EM FUNCIONAMENTO;22DEC2021:00:00:00;259242;195073
2024;ENGENHARIAS;ENGENHARIA QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;33002088;55;USP-EEL;UNIVERSIDADE DE SÃO PAULO - ESCOLA DE ENGENHARIA DE LORENA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;LORENA;33002088002P0;ENGENHARIA QUÍMICA;33002088002M0;ENGENHARIA QUÍMICA;MESTRADO;4;2000;EM FUNCIONAMENTO;24FEB2017:00:00:00;257146;193398
2024;ENGENHARIAS;ENGENHARIA MECÂNICA;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SC;JOINVILLE;41001010090P9;ENGENHARIA E CIÊNCIAS MECÂNICAS;41001010090M9;ENGENHARIA E CIÊNCIAS MECÂNICAS;MESTRADO;3;2015;EM FUNCIONAMENTO;01OCT2019:00:00:00;259537;195322
2024;ENGENHARIAS;ENGENHARIA CIVIL;ENGENHARIA HIDRÁULICA;NÃO SE APLICA;10;ENGENHARIAS I;40001016;571;UFPR;UNIVERSIDADE FEDERAL DO PARANÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;CURITIBA;40001016021P0;ENGENHARIA DE RECURSOS HÍDRICOS E AMBIENTAL;40001016021D1;ENGENHARIA DE RECURSOS HÍDRICOS E AMBIENTAL;DOUTORADO;4;2009;EM FUNCIONAMENTO;18SEP2012:00:00:00;258033;194024
2024;ENGENHARIAS;ENGENHARIA DE MATERIAIS E METALÚRGICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;42005019;21;PUCRS;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42005019025P7;ENGENHARIA E TECNOLOGIA DE MATERIAIS;42005019025M7;ENGENHARIA DE MATERIAIS;MESTRADO;6;2001;EM FUNCIONAMENTO;18SEP2012:00:00:00;258992;194881
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;16003012;3849;UFT;UNIVERSIDADE FEDERAL DO TOCANTINS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;TO;PALMAS;16003012007P2;CIÊNCIAS DA SAÚDE;16003012007F5;CIÊNCIAS DA SAÚDE;MESTRADO PROFISSIONAL;4;2007;EM FUNCIONAMENTO;18SEP2012:00:00:00;259203;195034
2024;ENGENHARIAS;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;40004015;57;UEM;UNIVERSIDADE ESTADUAL DE MARINGÁ;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;MARINGÁ;40004015041P0;ENGENHARIA CIVIL;40004015041D1;DOUTORADO EM ENGENHARIA CIVIL;DOUTORADO;4;2024;EM FUNCIONAMENTO;21FEB2024:00:00:00;258592;194513
2024;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;CIÊNCIAS CONTÁBEIS;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;41001010163P6;PLANEJAMENTO E CONTROLE DE GESTÃO;41001010163F9;PLANEJAMENTO E CONTROLE DE GESTÃO;MESTRADO PROFISSIONAL;3;2019;EM FUNCIONAMENTO;03SEP2020:00:00:00;257511;193751
2024;CIÊNCIAS HUMANAS;ARQUEOLOGIA;NÃO SE APLICA;NÃO SE APLICA;35;ANTROPOLOGIA / ARQUEOLOGIA;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017125P5;ARQUEOLOGIA;31001017125D6;ARQUEOLOGIA;DOUTORADO;5;2011;EM FUNCIONAMENTO;24MAY2019:00:00:00;259802;195565
2024;CIÊNCIAS AGRÁRIAS;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;16003012;3849;UFT;UNIVERSIDADE FEDERAL DO TOCANTINS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;TO;GURUPI;16003012016P1;CIÊNCIAS FLORESTAIS E AMBIENTAIS;16003012016M1;CIÊNCIAS FLORESTAIS E AMBIENTAIS;MESTRADO;4;2013;EM FUNCIONAMENTO;02APR2013:00:00:00;257144;193396
2024;CIÊNCIAS BIOLÓGICAS;FISIOLOGIA;FISIOLOGIA GERAL;NÃO SE APLICA;8;CIÊNCIAS BIOLÓGICAS II;40002012;9;UEL;UNIVERSIDADE ESTADUAL DE LONDRINA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;LONDRINA;40002012175P4;CIÊNCIAS FISIOLÓGICAS;40002012175M4;CIÊNCIAS FISIOLÓGICAS;MESTRADO;4;2019;EM FUNCIONAMENTO;20FEB2019:00:00:00;256874;193168
2024;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33002010150P1;CLÍNICA VETERINÁRIA;33002010150M1;CLÍNICA VETERINÁRIA;MESTRADO;5;1991;EM FUNCIONAMENTO;18SEP2012:00:00:00;258448;194370
2024;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;COMPUTAÇÃO;40015017;609;UNIOESTE;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;CASCAVEL;40015017173P2;CIÊNCIA DA COMPUTAÇÃO;40015017173M2;CIÊNCIA DA COMPUTAÇÃO;MESTRADO;3;2019;EM FUNCIONAMENTO;16JUL2019:00:00:00;257576;193796
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;ENSINO-APRENDIZAGEM;NÃO SE APLICA;38;EDUCAÇÃO;16003012;3849;UFT;UNIVERSIDADE FEDERAL DO TOCANTINS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;TO;PALMAS;16003012160P5;EDUCAÇÃO;16003012160F8;EDUCAÇÃO;MESTRADO PROFISSIONAL;3;2017;EM FUNCIONAMENTO;19APR2018:00:00:00;257581;193800
2024;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;ALTAMIRA;15001016081P2;BIODIVERSIDADE E CONSERVAÇÃO;15001016081M2;BIODIVERSIDADE E CONSERVAÇÃO;MESTRADO;3;2014;EM FUNCIONAMENTO;25FEB2014:00:00:00;257372;193641
2024;CIÊNCIAS AGRÁRIAS;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;NÃO SE APLICA;NÃO SE APLICA;25;CIÊNCIA DE ALIMENTOS;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PELOTAS;42003016054P4;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;42003016054F7;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;MESTRADO PROFISSIONAL;4;2016;EM FUNCIONAMENTO;01APR2016:00:00:00;258799;194715
2024;CIÊNCIAS BIOLÓGICAS;MORFOLOGIA;NÃO SE APLICA;NÃO SE APLICA;8;CIÊNCIAS BIOLÓGICAS II;40001016;571;UFPR;UNIVERSIDADE FEDERAL DO PARANÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;CURITIBA;40001016007P8;BIOLOGIA CELULAR E MOLECULAR;40001016007M8;BIOLOGIA CELULAR E MOLECULAR;MESTRADO;5;1979;EM FUNCIONAMENTO;18SEP2012:00:00:00;258035;194026
2024;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA E URBANISMO;NÃO SE APLICA;NÃO SE APLICA;29;ARQUITETURA, URBANISMO E DESIGN;40002012;9;UEL;UNIVERSIDADE ESTADUAL DE LONDRINA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;LONDRINA;40004015037P3;ARQUITETURA E URBANISMO;40004015037D4;ARQUITETURA E URBANISMO;DOUTORADO;5;2018;EM FUNCIONAMENTO;11JAN2019:00:00:00;258686;194604
2024;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL;NÃO SE APLICA;NÃO SE APLICA;30;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;41002016;43;UDESC;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;41002016016P6;PLANEJAMENTO TERRITORIAL E DESENVOLVIMENTO SÓCIO-AMBIENTAL;41002016016M6;PLANEJAMENTO TERRITORIAL E DESENVOLVIMENTO SÓCIO-AMBIENTAL;MESTRADO;4;2007;EM FUNCIONAMENTO;18SEP2012:00:00:00;259712;195476
2024;CIÊNCIAS DA SAÚDE;MEDICINA;SAÚDE MATERNO-INFANTIL;NÃO SE APLICA;16;MEDICINA II;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017162P8;SAÚDE PERINATAL;31001017162F0;SAÚDE PERINATAL;MESTRADO PROFISSIONAL;1;2015;EM DESATIVACAO;14NOV2023:00:00:00;258029;193980
2024;ENGENHARIAS;ENGENHARIA QUÍMICA;PROCESSOS INDUSTRIAIS DE ENGENHARIA QUÍMICA;PROCESSOS BIOQUÍMICOS;12;ENGENHARIAS II;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017037P9;ENGENHARIA DE PROCESSOS QUÍMICOS E BIOQUÍMICOS;31001017037M9;ENGENHARIA DE PROCESSOS QUÍMICOS E BIOQUÍMICOS;MESTRADO;6;1976;EM FUNCIONAMENTO;15FEB2018:00:00:00;258233;194176
2024;CIÊNCIAS BIOLÓGICAS;BIOLOGIA GERAL;NÃO SE APLICA;NÃO SE APLICA;6;CIÊNCIAS BIOLÓGICAS I;42046017;5322;UNIPAMPA;UNIVERSIDADE FEDERAL DO PAMPA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;SÃO GABRIEL;42046017003P7;CIÊNCIAS BIOLÓGICAS;42046017003D8;CIÊNCIAS BIOLÓGICAS;DOUTORADO;4;2015;EM FUNCIONAMENTO;09FEB2017:00:00:00;259326;195116
2024;ENGENHARIAS;ENGENHARIA MECÂNICA;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;32003013;598;UNIFEI;UNIVERSIDADE FEDERAL DE ITAJUBÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;ITAJUBÁ;32003013002P6;ENGENHARIA MECÂNICA;32003013002M6;ENGENHARIA MECÂNICA;MESTRADO;4;1968;EM FUNCIONAMENTO;09MAR2017:00:00:00;264404;198300
2024;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;42020018;295;UNISC;UNIVERSIDADE DE SANTA CRUZ DO SUL;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;SANTA CRUZ DO SUL;42020018002P9;DIREITO;42020018002M9;DIREITO;MESTRADO;5;1998;EM FUNCIONAMENTO;18SEP2012:00:00:00;260420;196033
2024;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;NÃO SE APLICA;NÃO SE APLICA;28;ECONOMIA;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;25001019017P0;ECONOMIA;25001019017D1;ECONOMIA;DOUTORADO;6;1982;EM FUNCIONAMENTO;07MAR2019:00:00:00;263557;197853
2024;ENGENHARIAS;ENGENHARIA MECÂNICA;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;32020015;594;CEFET-MG;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS;FEDERAL;PÚBLICA;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA;SUDESTE;MG;BELO HORIZONTE;32020015010P3;ENGENHARIA MECÂNICA;32020015010M3;ENGENHARIA MECÂNICA;MESTRADO;3;2019;EM FUNCIONAMENTO;11SEP2019:00:00:00;264479;198373
2024;CIÊNCIAS HUMANAS;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;33001014010P9;FILOSOFIA;33001014010M9;FILOSOFIA;MESTRADO;5;1988;EM FUNCIONAMENTO;18SEP2012:00:00:00;264492;198386
2024;CIÊNCIAS DA SAÚDE;MEDICINA;CIRURGIA;NÃO SE APLICA;17;MEDICINA III;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017128P4;CIÊNCIAS CIRÚRGICAS;31001017128D5;CIÊNCIAS CIRÚRGICAS;DOUTORADO;4;2009;EM FUNCIONAMENTO;16JAN2017:00:00:00;262920;197571
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;23005017;1082;IFRN;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE;FEDERAL;PÚBLICA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA;NORDESTE;RN;NATAL;23005017001P7;EDUCAÇÃO PROFISSIONAL;23005017001D8;DOUTORADO EM EDUCAÇÃO PROFISSIONAL;DOUTORADO;5;2018;EM FUNCIONAMENTO;11JAN2019:00:00:00;264608;198481
2024;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;28006011;688;UESB;UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORDESTE;BA;VITÓRIA DA CONQUISTA;28006011008P1;LETRAS: CULTURA, EDUCAÇÃO E LINGUAGENS;28006011008M1;LETRAS: CULTURA, EDUCAÇÃO E LINGUAGENS;MESTRADO;3;2010;EM FUNCIONAMENTO;04MAR2013:00:00:00;263140;197700
2024;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA;NÃO SE APLICA;NÃO SE APLICA;1;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;33002045;55;USP-SÃO CARLOS;UNIVERSIDADE DE SÃO PAULO - CAMPUS SÃO CARLOS;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;33002045003P5;MATEMÁTICA;33002045003D6;MATEMÁTICA;DOUTORADO;7;1970;EM FUNCIONAMENTO;18SEP2012:00:00:00;259660;195465
2024;ENGENHARIAS;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;42046017;5322;UNIPAMPA;UNIVERSIDADE FEDERAL DO PAMPA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;ALEGRETE;42046017004P3;ENGENHARIA;42046017004M3;ENGENHARIA;MESTRADO;4;2011;EM FUNCIONAMENTO;18DEC2012:00:00:00;258867;194778
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS, CULTURAS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;33144010;4925;UFABC;UNIVERSIDADE FEDERAL DO ABC;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SANTO ANDRÉ;33144010172P6;ECONOMIA POLÍTICA MUNDIAL;33144010172M6;ECONOMIA POLÍTICA MUNDIAL;MESTRADO;4;2018;EM FUNCIONAMENTO;19JUN2018:00:00:00;259539;195324
2024;CIÊNCIAS HUMANAS;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;32006012;17;UFU;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;UBERLÂNDIA;32006012010P8;GEOGRAFIA;32006012010M8;GEOGRAFIA;MESTRADO;5;1998;EM FUNCIONAMENTO;18SEP2012:00:00:00;257962;193933
2024;ENGENHARIAS;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;29007003;18812;UFSB;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;BA;ITABUNA;29007003008P5;ENGENHARIA CIVIL E AMBIENTAL;29007003008M5;ENGENHARIA CIVIL E AMBIENTAL;MESTRADO;A;2024;EM FUNCIONAMENTO;15AUG2024:00:00:00;258367;194309
2024;CIÊNCIAS DA SAÚDE;MEDICINA;CLÍNICA MÉDICA;PEDIATRIA;16;MEDICINA II;32001010;575;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;BELO HORIZONTE;32001010035P9;CIÊNCIAS DA SAÚDE;32001010035D0;CIÊNCIAS DA SAÚDE;DOUTORADO;4;1994;EM FUNCIONAMENTO;18SEP2012:00:00:00;258275;194218
2024;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;42005019;21;PUCRS;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42005019031P7;ADMINISTRAÇÃO E NEGÓCIOS;42005019031D8;ADMINISTRAÇÃO;DOUTORADO;5;2015;EM FUNCIONAMENTO;26DEC2016:00:00:00;258684;194603
2024;CIÊNCIAS DA SAÚDE;FISIOTERAPIA E TERAPIA OCUPACIONAL;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33002010253P5;TERAPIA OCUPACIONAL E PROCESSOS DE INCLUSÃO SOCIAL;33002010253F8;TERAPIA OCUPACIONAL E PROCESSOS DE INCLUSÃO SOCIAL;MESTRADO PROFISSIONAL;3;2019;EM FUNCIONAMENTO;04JUN2020:00:00:00;257606;193824
2024;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;NÃO SE APLICA;NÃO SE APLICA;26;DIREITO;26001012;577;UFAL;UNIVERSIDADE FEDERAL DE ALAGOAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;AL;MACEIÓ;26001012018P0;DIREITO;26001012018M0;DIREITO PÚBLICO;MESTRADO;3;2002;EM FUNCIONAMENTO;18SEP2012:00:00:00;257994;193965
2024;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;52006018;384;UNIEVANGÉLICA;UNIVERSIDADE EVANGÉLICA DE GOIÁS;PARTICULAR;PRIVADA;UNIVERSIDADE;CENTRO-OESTE;GO;ANÁPOLIS;52006018001P5;SOCIEDADE, TECNOLOGIA E MEIO AMBIENTE;52006018001M5;SOCIEDADE, TECNOLOGIA E MEIO AMBIENTE;MESTRADO;4;2006;EM FUNCIONAMENTO;18SEP2012:00:00:00;261692;196815
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS, CULTURAS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33002010218P5;MUDANÇA SOCIAL E PARTICIPAÇÃO POLÍTICA;33002010218M5;MUDANÇA SOCIAL E PARTICIPAÇÃO POLÍTICA;MESTRADO;4;2011;EM FUNCIONAMENTO;27JUL2017:00:00:00;261573;196736
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;NÃO SE APLICA;NÃO SE APLICA;45;INTERDISCIPLINAR;20001010;548;UFMA;UNIVERSIDADE FEDERAL DO MARANHÃO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;MA;IMPERATRIZ;20001010050P4;SAÚDE E TECNOLOGIA;20001010050M4;SAUDE E TECNOLOGIA;MESTRADO;4;2019;EM FUNCIONAMENTO;15APR2019:00:00:00;265127;198790
2024;CIÊNCIAS SOCIAIS APLICADAS;DESENHO INDUSTRIAL;NÃO SE APLICA;NÃO SE APLICA;29;ARQUITETURA, URBANISMO E DESIGN;33106010;466;UAM;UNIVERSIDADE ANHEMBI MORUMBI;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33106010002P5;DESIGN;33106010002D6;DESIGN;DOUTORADO;5;2013;EM FUNCIONAMENTO;26FEB2013:00:00:00;265812;199223
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PELOTAS;42003016014P2;EDUCAÇÃO;42003016014D3;EDUCAÇÃO;DOUTORADO;5;2006;EM FUNCIONAMENTO;18SEP2012:00:00:00;260693;196170
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PELOTAS;42003016014P2;EDUCAÇÃO;42003016014M2;EDUCAÇÃO;MESTRADO;5;1995;EM FUNCIONAMENTO;18SEP2012:00:00:00;260693;196170
